38-39	36-37	34-35	32-33	30-31	28-29	26-27	24-25	Error	Total
0	0	0	0	0	0	696	72	0	768
0	0	0	0	0	1	695	72	0	768
0	0	0	0	0	0	715	53	0	768
0	0	0	0	0	0	685	83	0	768
0	0	0	0	0	0	698	70	0	768
0	0	0	0	0	0	687	81	0	768
0	0	0	0	0	0	700	68	0	768
0	0	0	0	0	0	692	76	0	768
0	0	0	0	0	0	705	63	0	768
0	0	0	0	0	0	675	93	0	768
0	0	0	0	0	0	689	79	0	768
0	0	0	0	0	0	694	74	0	768
0	0	0	0	0	0	685	83	0	768
0	0	0	0	0	0	653	115	0	768
0	0	0	0	0	0	682	86	0	768
0	0	0	0	0	1	682	85	0	768
0	0	0	0	0	0	693	75	0	768
0	0	0	0	0	0	698	70	0	768
0	0	0	0	0	0	694	74	0	768
0	0	0	0	0	0	684	84	0	768
0	0	0	0	0	0	695	73	0	768
0	0	0	0	0	0	692	76	0	768
0	0	0	0	0	0	664	104	0	768
0	0	0	0	0	0	681	87	0	768
0	0	0	0	0	0	684	84	0	768
0	0	0	0	0	0	657	111	0	768
0	0	0	0	0	1	698	69	0	768
0	0	0	0	0	0	690	78	0	768
0	0	0	0	0	0	691	77	0	768
0	0	0	0	0	0	663	105	0	768
0	0	0	0	0	0	692	76	0	768
0	0	0	0	0	0	681	87	0	768
0	0	0	0	0	0	678	90	0	768
0	0	0	0	0	0	674	94	0	768
0	0	0	0	0	0	664	104	0	768
0	0	0	0	0	0	669	99	0	768
0	0	0	0	0	0	669	99	0	768
0	0	0	0	0	0	665	103	0	768
0	0	0	0	0	0	661	107	0	768
0	0	0	0	0	0	666	102	0	768
0	0	0	0	0	0	669	99	0	768
0	0	0	0	0	0	702	66	0	768
0	0	0	0	0	0	693	75	0	768
0	0	0	0	0	0	686	82	0	768
0	0	0	0	0	0	696	72	0	768
0	0	0	0	0	0	670	98	0	768
0	0	0	0	0	0	658	110	0	768
0	0	0	0	0	0	659	109	0	768
0	0	0	0	0	0	670	98	0	768
0	0	0	0	0	0	656	112	0	768
