38-39	36-37	34-35	32-33	30-31	28-29	26-27	24-25	Error	Total
0	0	0	0	5	92	667	4	0	768
0	0	0	0	7	48	707	6	0	768
0	0	0	0	7	33	712	16	0	768
0	0	0	0	6	36	713	13	0	768
0	0	0	0	11	80	659	18	0	768
0	0	0	0	5	88	664	11	0	768
0	0	0	0	2	75	679	12	0	768
0	0	0	0	1	58	687	22	0	768
0	0	0	0	0	53	689	26	0	768
0	0	0	0	0	42	707	19	0	768
0	0	0	0	5	52	685	26	0	768
0	0	0	0	4	61	688	15	0	768
0	0	0	0	4	64	680	20	0	768
0	0	0	0	6	43	700	19	0	768
0	0	0	0	3	14	738	13	0	768
0	0	0	0	0	19	731	18	0	768
0	0	0	0	1	30	713	24	0	768
0	0	0	0	1	31	707	29	0	768
0	0	0	0	0	30	716	22	0	768
0	0	0	0	0	43	708	17	0	768
0	0	0	0	1	46	710	11	0	768
0	0	0	0	2	62	697	7	0	768
0	0	0	0	15	213	532	8	0	768
0	0	0	1	24	253	486	4	0	768
0	0	0	1	8	66	688	5	0	768
0	0	0	0	4	13	731	20	0	768
0	0	0	0	0	10	749	9	0	768
0	0	0	0	1	20	726	21	0	768
0	0	0	0	2	19	734	13	0	768
0	0	0	0	0	11	741	16	0	768
0	0	0	0	1	24	726	17	0	768
0	0	0	0	0	27	717	24	0	768
0	0	0	0	1	56	692	19	0	768
0	0	0	0	8	96	641	23	0	768
0	0	0	0	5	99	654	10	0	768
0	0	0	0	2	13	742	11	0	768
0	0	0	0	0	9	742	17	0	768
0	0	0	0	0	17	727	24	0	768
0	0	0	0	1	28	726	13	0	768
0	0	0	0	0	27	705	36	0	768
0	0	0	0	1	30	718	19	0	768
0	0	0	0	0	36	705	27	0	768
0	0	0	0	3	68	676	21	0	768
0	0	0	0	6	130	621	11	0	768
0	0	0	0	12	69	678	9	0	768
0	0	0	0	12	78	672	6	0	768
0	0	0	7	78	304	371	8	0	768
0	0	0	8	60	374	326	0	0	768
0	0	0	1	22	223	505	17	0	768
0	0	0	0	5	59	674	30	0	768
0	0	0	0	4	42	694	28	0	768
0	0	0	0	1	39	707	21	0	768
0	0	0	0	3	35	711	19	0	768
0	0	0	1	3	61	682	21	0	768
0	0	0	2	11	57	676	22	0	768
0	0	0	0	4	66	682	16	0	768
0	0	0	0	0	67	678	23	0	768
0	0	0	0	5	54	692	17	0	768
0	0	0	0	3	48	701	16	0	768
0	0	0	0	7	105	642	14	0	768
0	0	0	0	6	126	623	13	0	768
0	0	0	0	10	138	603	17	0	768
0	0	0	0	8	96	654	10	0	768
0	0	0	0	7	76	677	8	0	768
0	0	0	0	4	67	681	16	0	768
0	0	0	0	1	43	703	21	0	768
0	0	0	0	1	31	719	17	0	768
0	0	0	0	1	37	718	12	0	768
0	0	0	0	0	47	707	14	0	768
0	0	0	0	1	63	693	11	0	768
0	0	0	0	2	45	705	16	0	768
0	0	0	0	12	142	599	15	0	768
0	0	0	0	8	144	603	13	0	768
0	0	0	1	18	174	561	14	0	768
0	0	0	3	33	242	482	8	0	768
0	0	0	0	13	225	529	1	0	768
0	0	0	0	9	103	654	2	0	768
0	0	0	0	3	62	695	8	0	768
0	0	0	0	0	46	717	5	0	768
0	0	0	0	0	32	724	12	0	768
0	0	0	0	2	33	718	15	0	768
0	0	0	0	3	28	731	6	0	768
0	0	0	0	1	34	729	4	0	768
0	0	0	0	0	36	724	8	0	768
0	0	0	0	0	51	705	12	0	768
0	0	0	0	4	59	692	13	0	768
0	0	0	0	9	89	659	11	0	768
0	0	0	0	9	127	624	8	0	768
0	0	0	3	9	93	652	11	0	768
0	0	0	3	12	120	627	6	0	768
0	0	0	2	6	103	647	10	0	768
0	0	0	0	7	106	644	11	0	768
0	0	0	0	1	85	679	3	0	768
0	0	0	0	0	44	710	14	0	768
0	0	0	0	1	32	720	15	0	768
0	0	0	0	0	26	723	19	0	768
0	0	0	0	0	32	724	12	0	768
0	0	0	0	1	33	723	11	0	768
0	0	0	0	4	44	708	12	0	768
0	0	0	0	3	58	686	21	0	768
0	0	0	1	14	145	587	21	0	768
0	0	0	0	11	236	506	15	0	768
0	0	0	0	9	250	506	3	0	768
0	0	0	0	4	180	583	1	0	768
0	0	0	0	19	221	513	15	0	768
0	0	0	0	17	167	562	22	0	768
0	0	0	0	10	104	646	8	0	768
0	0	0	0	5	73	671	19	0	768
0	0	0	0	7	48	692	21	0	768
0	0	0	0	2	39	707	20	0	768
0	0	0	0	3	51	682	32	0	768
0	0	0	0	4	75	665	24	0	768
0	0	0	0	7	106	625	30	0	768
0	0	0	0	8	89	651	20	0	768
0	0	0	2	5	45	675	41	0	768
0	0	0	0	1	40	707	20	0	768
0	0	0	0	1	40	705	22	0	768
0	0	0	0	5	47	694	22	0	768
0	0	0	0	6	43	699	20	0	768
0	0	0	0	2	42	689	35	0	768
0	0	0	0	1	32	695	40	0	768
0	0	0	0	2	25	708	33	0	768
0	0	0	0	0	24	706	38	0	768
0	0	0	0	1	26	707	34	0	768
0	0	0	0	0	30	694	44	0	768
0	0	0	0	0	16	699	53	0	768
0	0	0	0	0	22	700	46	0	768
0	0	0	0	4	33	699	32	0	768
0	0	0	0	2	46	690	30	0	768
0	0	0	1	8	68	666	25	0	768
0	0	0	0	6	85	642	35	0	768
0	0	0	2	7	74	650	35	0	768
0	0	0	1	3	84	644	36	0	768
0	0	0	0	2	43	673	50	0	768
0	0	0	0	4	72	635	57	0	768
0	0	0	0	8	90	623	47	0	768
0	0	0	1	8	87	639	33	0	768
0	0	0	0	8	64	663	33	0	768
0	0	0	0	6	60	660	42	0	768
0	0	0	0	4	57	664	43	0	768
0	0	0	0	2	39	683	44	0	768
0	0	0	0	0	22	695	51	0	768
0	0	0	0	0	26	713	29	0	768
0	0	0	0	3	17	690	58	0	768
0	0	0	0	0	20	702	46	0	768
0	0	0	0	0	18	691	59	0	768
0	0	0	0	0	13	696	59	0	768
0	0	0	0	0	22	679	67	0	768
0	0	0	0	0	32	655	81	0	768
0	0	0	0	2	42	642	82	0	768
0	0	0	0	5	71	604	88	0	768
0	0	0	0	9	122	572	65	0	768
0	0	0	0	10	106	601	50	1	768
0	0	0	1	16	75	636	40	0	768
0	0	0	0	6	63	675	24	0	768
0	0	0	0	3	48	682	35	0	768
0	0	0	0	3	36	694	35	0	768
0	0	0	0	2	27	701	38	0	768
0	0	0	0	0	28	700	40	0	768
0	0	0	0	1	25	713	29	0	768
0	0	0	0	1	17	674	76	0	768
0	0	0	0	0	21	676	71	0	768
0	0	0	0	0	27	667	74	0	768
0	0	0	0	4	47	636	80	1	768
0	0	0	0	5	78	621	63	1	768
0	0	0	0	13	120	559	76	0	768
0	0	0	0	9	78	620	60	1	768
0	0	0	0	7	138	571	52	0	768
0	0	0	1	23	116	572	56	0	768
0	0	0	0	4	66	667	31	0	768
0	0	0	0	2	41	681	44	0	768
0	0	0	0	0	20	655	93	0	768
0	0	0	0	0	14	679	74	1	768
0	0	0	0	0	7	673	87	1	768
0	0	0	0	1	13	651	102	1	768
0	0	0	0	1	18	643	106	0	768
0	0	0	0	0	31	658	79	0	768
0	0	0	0	4	57	627	80	0	768
0	0	0	0	5	65	630	68	0	768
0	0	0	0	2	30	686	50	0	768
0	0	0	0	0	24	652	92	0	768
0	0	0	0	1	19	648	100	0	768
0	0	0	0	0	15	651	102	0	768
0	0	0	0	2	13	606	147	0	768
0	0	0	0	0	12	649	107	0	768
0	0	0	0	0	16	655	97	0	768
0	0	0	0	1	16	631	120	0	768
0	0	0	0	0	21	626	121	0	768
0	0	0	0	4	56	630	78	0	768
0	0	0	0	8	59	633	68	0	768
0	0	0	0	1	40	677	50	0	768
0	0	0	0	1	43	648	76	0	768
0	0	0	0	3	50	642	73	0	768
0	0	0	1	14	85	589	79	0	768
0	0	0	0	5	66	604	93	0	768
0	0	0	0	0	21	632	115	0	768
0	0	0	0	0	25	650	93	0	768
0	0	0	0	6	29	651	82	0	768
0	0	0	0	5	27	664	72	0	768
0	0	0	0	4	31	648	85	0	768
0	0	0	0	2	38	640	88	0	768
0	0	0	0	2	47	655	64	0	768
0	0	0	0	1	59	656	52	0	768
0	0	0	0	3	53	650	62	0	768
0	0	0	0	9	80	644	35	0	768
0	0	0	0	10	76	638	44	0	768
0	0	0	0	7	89	630	42	0	768
0	0	0	0	0	57	654	57	0	768
0	0	0	0	2	42	660	64	0	768
0	0	0	0	1	37	673	57	0	768
0	0	0	0	2	28	672	66	0	768
0	0	0	0	0	24	668	76	0	768
0	0	0	0	1	27	663	77	0	768
0	0	0	0	1	24	669	74	0	768
0	0	0	0	5	37	670	56	0	768
0	0	0	0	7	65	626	70	0	768
0	0	0	0	9	63	631	65	0	768
0	0	0	0	5	44	650	69	0	768
0	0	0	0	1	29	673	65	0	768
0	0	0	0	2	26	685	55	0	768
0	0	0	0	0	17	678	73	0	768
0	0	0	0	0	15	714	39	0	768
0	0	0	0	0	22	705	41	0	768
0	0	0	0	0	25	672	71	0	768
0	0	0	0	0	33	700	35	0	768
0	0	0	0	6	49	676	37	0	768
0	0	0	0	4	68	665	31	0	768
0	0	0	0	7	58	658	45	0	768
0	0	0	0	3	39	676	50	0	768
0	0	0	0	0	24	693	51	0	768
0	0	0	0	0	10	710	48	0	768
0	0	0	0	0	13	691	64	0	768
0	0	0	0	0	20	691	57	0	768
0	0	0	0	2	19	717	30	0	768
0	0	0	0	0	26	696	46	0	768
0	0	0	0	3	38	689	38	0	768
0	0	0	0	5	35	691	37	0	768
0	0	0	0	7	84	656	21	0	768
0	0	0	1	16	116	611	24	0	768
0	0	0	25	60	95	569	19	0	768
0	0	0	4	51	213	484	16	0	768
0	0	0	0	4	80	655	29	0	768
0	0	0	0	0	30	700	38	0	768
0	0	0	0	0	27	679	62	0	768
0	0	0	0	0	19	693	56	0	768
0	0	0	0	0	16	698	54	0	768
0	0	0	0	0	21	707	40	0	768
0	0	0	0	1	16	725	26	0	768
0	0	0	0	0	22	710	36	0	768
0	0	0	0	0	37	678	53	0	768
0	0	0	0	1	47	690	30	0	768
0	0	0	0	10	62	659	37	0	768
0	0	0	1	30	124	569	44	0	768
0	0	0	7	35	131	566	29	0	768
0	0	0	0	3	29	701	35	0	768
0	0	0	0	2	42	675	49	0	768
0	0	0	0	0	40	662	66	0	768
0	0	0	0	4	49	661	54	0	768
0	0	0	0	10	64	661	33	0	768
0	0	0	0	1	57	672	38	0	768
0	0	0	0	5	54	669	40	0	768
0	0	0	0	12	123	608	25	0	768
0	0	0	0	8	71	647	42	0	768
0	0	0	0	4	55	678	31	0	768
0	0	0	0	0	37	669	62	0	768
0	0	0	0	3	28	690	47	0	768
0	0	0	0	3	36	696	33	0	768
0	0	0	0	4	44	698	22	0	768
0	0	0	0	7	53	669	39	0	768
0	0	0	0	9	50	663	46	0	768
0	0	0	0	8	69	678	13	0	768
0	0	0	0	4	87	668	9	0	768
0	0	0	0	9	63	665	31	0	768
0	0	0	0	7	61	675	25	0	768
0	0	0	0	7	40	691	30	0	768
0	0	0	0	1	31	693	43	0	768
0	0	0	0	0	31	700	37	0	768
0	0	0	0	3	42	688	35	0	768
0	0	0	0	5	63	664	36	0	768
0	0	0	0	12	112	610	34	0	768
0	0	0	0	7	75	661	25	0	768
0	0	0	0	14	224	513	17	0	768
0	0	0	0	6	64	690	8	0	768
0	0	0	0	3	67	686	12	0	768
0	0	0	0	3	54	680	31	0	768
0	0	0	0	2	46	687	33	0	768
0	0	0	0	5	41	691	31	0	768
0	0	0	0	4	51	678	35	0	768
0	0	0	0	1	42	692	33	0	768
0	0	0	0	5	56	681	26	0	768
0	0	0	0	3	54	664	47	0	768
0	0	0	0	6	80	633	49	0	768
0	0	0	0	3	143	588	34	0	768
0	0	0	0	18	195	530	25	0	768
0	0	0	0	34	121	584	29	0	768
0	0	0	0	2	36	714	16	0	768
0	0	0	0	0	44	708	16	0	768
0	0	0	0	0	30	703	35	0	768
0	0	0	0	0	23	687	58	0	768
0	0	0	0	0	24	698	46	0	768
0	0	0	0	0	21	718	29	0	768
0	0	0	0	1	24	713	30	0	768
0	0	0	0	0	20	721	27	0	768
0	0	0	0	3	33	692	40	0	768
0	0	0	0	2	44	685	37	0	768
0	0	0	0	10	88	632	38	0	768
